date,tavg,tmin,tmax,prcp,wdir,wspd,pres
21/5/2020,13.2,10.0,16,0.0,17.0,16.5,1014.8
22/5/2020,15.1,13.0,16,0.02,14.0,16.1,1016.8
23/5/2020,17.7,15.0,22,0.04,136.0,9.3,1014.3
24/5/2020,19.2,14.0,24,0.0,138.0,10.9,1014.3
25/5/2020,20.3,16.0,25,0.0,168.0,8.5,1010.4
26/5/2020,19.7,17.0,23,0.0,117.0,9.9,1007.6
27/5/2020,20.3,19.0,23,0.02,45.0,9.9,1003.0
28/5/2020,19.3,17.0,23,0.0,85.0,11.2,1006.8
30/5/2020,20.2,14.0,26,0.0,157.0,8.7,1019.3
31/5/2020,19.4,15.0,23,0.0,157.0,11.3,1018.6
1/6/2020,20.0,18.0,22,0.0,141.0,11.6,1012.4
2/6/2020,21.7,19.0,24,0.16,122.0,9.8,1006.9
3/6/2020,22.2,20.0,27,0.0,96.0,8.5,1005.3
4/6/2020,22.7,20.0,26,0.0,119.0,11.4,1005.5
5/6/2020,23.8,19.0,28,0.0,154.0,11.8,1005.2
6/6/2020,23.1,19.0,28,0.0,67.0,12.3,1006.3
8/6/2020,21.3,18.0,26,0.0,101.0,9.8,1016.1
9/6/2020,24.3,18.0,31,0.0,194.0,11.4,1018.0
10/6/2020,24.9,18.0,30,0.0,197.0,19.2,1015.0
11/6/2020,25.5,23.0,30,0.0,203.0,23.1,1007.0
15/6/2020,26.2,22.0,31,0.2,226.0,10.4,999.8
16/6/2020,24.3,21.0,29,0.0,296.0,11.7,1000.3
17/6/2020,22.0,18.0,26,0.0,73.0,12.5,1005.9
18/6/2020,21.5,19.0,24,0.0,65.0,8.1,1006.9
21/6/2020,21.9,20.0,25,0.1,84.0,14.9,1011.5
24/6/2020,20.2,18.0,22,0.0,39.0,15.6,1013.0
26/6/2020,22.5,19.0,29,0.0,101.0,7.3,1004.5
27/6/2020,23.1,19.0,28,0.0,104.0,8.9,1004.2
30/6/2020,24.0,21.0,27,0.0,165.0,13.6,1005.3
3/7/2020,22.5,20.0,27,0.0,73.0,10.1,1013.6
5/7/2020,25.5,23.0,29,0.0,200.0,14.2,1005.5
8/7/2020,26.0,24.0,29,0.0,208.0,21.1,1005.1
12/7/2020,24.9,19.0,30,0.1,326.0,16.7,1003.8
13/7/2020,19.6,18.0,22,0.1,97.0,10.0,1010.4
15/7/2020,19.5,18.0,21,0.1,47.0,14.1,1000.4
16/7/2020,19.4,17.0,23,0.2,38.0,12.9,1006.7
19/7/2020,23.7,20.0,28,0.18,164.0,6.3,1011.0
20/7/2020,23.3,20.0,27,0.0,32.0,8.7,1011.7
21/7/2020,23.3,20.0,27,0.02,101.0,9.2,1011.8
22/7/2020,25.1,23.0,27,0.02,153.0,8.1,1008.5
23/7/2020,22.9,22.0,24,0.22,15.0,6.7,1008.0
28/7/2020,27.0,25.0,30,0.1,231.0,14.1,1009.7
29/7/2020,21.6,20.0,24,0.06,37.0,17.9,1013.2
30/7/2020,21.1,20.0,24,0.0,32.0,11.6,1015.5
31/7/2020,23.2,20.0,26,0.04,60.0,6.9,1011.8
1/8/2020,24.1,21.0,28,0.02,21.0,16.0,1011.6
2/8/2020,24.6,21.0,28,0.0,35.0,13.4,1013.5
3/8/2020,25.0,21.0,30,0.0,102.0,8.8,1013.7
4/8/2020,26.2,22.0,30,0.0,157.0,10.1,1014.8
5/8/2020,26.9,23.0,31,0.0,162.0,10.0,1016.2
6/8/2020,27.3,23.0,32,0.0,169.0,12.9,1013.4
7/8/2020,28.3,24.0,34,0.0,193.0,14.4,1007.9
8/8/2020,25.4,23.0,29,0.0,58.0,12.0,1009.1
9/8/2020,27.7,22.0,34,0.0,204.0,10.1,1009.5
10/8/2020,28.3,24.0,33,0.0,150.0,6.7,1012.8
11/8/2020,30.3,25.0,35,0.0,209.0,15.3,1012.5
12/8/2020,30.1,27.0,35,0.0,117.0,9.4,1011.5
13/8/2020,29.4,26.0,34,0.02,8.0,9.9,1008.9
15/8/2020,29.3,26.0,34,0.0,147.0,8.2,1006.6
16/8/2020,28.2,26.0,32,0.0,50.0,12.4,1008.7
17/8/2020,29.3,24.0,35,0.0,174.0,10.3,1010.0
18/8/2020,28.6,25.0,33,0.0,73.0,12.4,1009.8
19/8/2020,27.1,24.0,32,0.0,114.0,10.9,1010.9
20/8/2020,27.8,22.0,34,0.0,169.0,10.7,1011.4
21/8/2020,27.8,23.0,34,0.0,157.0,8.8,1012.1
22/8/2020,27.0,23.0,33,0.0,87.0,8.8,1011.5
23/8/2020,25.1,23.0,27,0.0,65.0,7.4,1008.8
25/8/2020,26.1,23.0,30,0.0,39.0,11.8,1010.1
26/8/2020,27.3,24.0,32,0.0,84.0,9.5,1012.2
27/8/2020,28.3,25.0,33,0.0,120.0,10.8,1012.2
28/8/2020,28.6,25.0,33,0.0,150.0,10.3,1012.0
29/8/2020,28.9,25.0,33,0.0,176.0,11.1,1010.5
30/8/2020,28.4,25.0,33,0.0,162.0,11.0,1009.8
31/8/2020,25.1,23.0,28,0.0,51.0,15.9,1011.0
1/9/2020,24.3,23.0,27,0.06,20.0,17.7,1012.4
2/9/2020,27.3,25.0,32,0.1,90.0,12.4,1012.8
4/9/2020,29.0,25.0,35,0.06,219.0,10.7,1013.1
5/9/2020,26.9,24.0,30,0.0,31.0,13.7,1012.4
9/9/2020,27.9,24.0,33,0.0,197.0,11.0,1013.1
10/9/2020,26.1,23.0,30,0.02,170.0,9.5,1011.8
11/9/2020,26.3,23.0,31,0.0,156.0,10.2,1014.5
12/9/2020,23.2,22.0,24,0.24,36.0,14.1,1013.7
14/9/2020,22.0,21.0,24,0.04,47.0,10.7,1010.7
15/9/2020,22.9,21.0,26,0.02,34.0,12.5,1013.3
16/9/2020,23.3,20.0,27,0.0,34.0,11.5,1013.5
17/9/2020,24.3,21.0,28,0.08,94.0,7.6,1011.8
18/9/2020,28.1,24.0,31,0.0,207.0,21.4,1007.1
19/9/2020,24.6,22.0,27,0.0,52.0,13.9,1010.7
20/9/2020,22.3,20.0,24,0.0,350.0,10.7,1013.3
21/9/2020,20.9,17.0,25,0.04,23.0,7.8,1014.3
22/9/2020,21.3,18.0,26,0.0,10.0,15.6,1016.7
27/9/2020,19.1,17.0,21,0.12,17.0,10.0,1009.0
28/9/2020,19.9,15.0,25,0.02,20.0,11.1,1011.9
29/9/2020,18.8,17.0,21,0.0,14.0,18.4,1011.1
30/9/2020,18.6,14.0,22,0.0,10.0,14.2,1007.2
1/10/2020,17.7,15.0,20,0.02,358.0,8.4,1010.2
2/10/2020,18.5,14.0,25,0.02,34.0,5.7,1016.2
3/10/2020,19.8,15.0,25,0.0,106.0,6.0,1016.8
4/10/2020,20.6,18.0,25,0.0,143.0,5.4,1012.2
5/10/2020,21.2,20.0,23,0.0,99.0,8.2,1006.2
6/10/2020,19.5,17.0,22,0.0,27.0,11.2,1015.0
7/10/2020,17.9,15.0,22,0.0,32.0,13.9,1023.3
12/10/2020,20.1,19.0,21,0.02,2.0,16.8,1009.9
13/10/2020,21.2,19.0,24,0.0,20.0,9.6,1011.5
14/10/2020,19.3,16.0,22,0.0,30.0,10.6,1017.3
15/10/2020,16.0,14.0,18,0.0,17.0,18.3,1019.1
16/10/2020,15.3,14.0,17,0.04,11.0,21.5,1020.2
17/10/2020,12.7,12.0,15,0.2,339.0,17.7,1020.6
19/10/2020,13.3,9.0,18,0.0,321.0,8.7,1021.8
21/10/2020,15.3,10.0,20,0.0,11.0,16.9,1024.4
22/10/2020,17.0,13.0,21,0.0,346.0,10.7,1017.4
23/10/2020,17.6,16.0,21,0.0,327.0,7.9,1002.9
25/10/2020,12.8,6.0,20,0.0,258.0,8.6,1011.7
26/10/2020,14.0,8.0,22,0.0,300.0,6.4,1015.6
27/10/2020,14.9,11.0,19,0.0,12.0,13.0,1018.5
28/10/2020,15.3,11.0,20,0.0,153.0,6.9,1018.8
29/10/2020,16.3,12.0,22,0.0,7.0,8.5,1015.7
30/10/2020,13.2,8.0,17,0.0,351.0,12.3,1017.8
31/10/2020,10.9,4.0,17,0.0,352.0,11.8,1024.7
1/11/2020,13.3,6.0,20,0.0,11.0,7.2,1024.8
2/11/2020,16.8,12.0,21,0.0,206.0,8.6,1016.7
4/11/2020,11.7,7.0,17,0.0,325.0,11.8,1013.6
5/11/2020,11.5,7.0,18,0.0,353.0,7.1,1023.3
6/11/2020,11.6,8.0,16,0.0,316.0,5.7,1024.2
7/11/2020,15.2,9.0,20,0.0,204.0,5.4,1014.8
8/11/2020,17.0,13.0,21,0.0,15.0,8.1,1008.4
9/11/2020,12.5,9.0,16,0.1,346.0,10.0,1012.6
10/11/2020,9.8,5.0,15,0.0,20.0,11.6,1019.1
11/11/2020,9.9,5.0,15,0.0,357.0,13.4,1027.8
13/11/2020,12.2,7.0,18,0.0,350.0,8.8,1024.2
14/11/2020,11.7,7.0,18,0.0,16.0,7.5,1025.4
15/11/2020,11.5,5.0,18,0.0,163.0,8.1,1028.2
16/11/2020,14.1,7.0,22,0.0,282.0,5.7,1022.5
17/11/2020,12.2,6.0,18,0.0,17.0,8.4,1027.3
18/11/2020,14.1,7.0,21,0.0,162.0,7.8,1024.8
19/11/2020,18.7,13.0,24,0.0,186.0,12.1,1018.6
20/11/2020,21.8,20.0,24,0.0,212.0,21.5,1007.8
21/11/2020,15.8,9.0,19,0.0,20.0,13.9,1014.0
22/11/2020,13.0,5.0,21,0.0,225.0,10.6,1018.5
23/11/2020,14.6,11.0,19,0.0,48.0,13.3,1013.1
24/11/2020,11.7,10.0,13,0.0,13.0,13.8,1023.3
25/11/2020,10.6,10.0,11,0.06,347.0,19.1,1021.4
26/11/2020,12.3,9.0,17,0.14,330.0,7.5,1020.4
27/11/2020,11.1,9.0,13,0.0,31.0,15.5,1018.9
28/11/2020,10.4,7.0,16,0.0,319.0,12.6,1012.7
29/11/2020,8.8,4.0,12,0.0,16.0,8.2,1021.1
30/11/2020,8.8,4.0,15,0.0,347.0,8.7,1022.8
1/12/2020,8.6,4.0,13,0.0,11.0,10.9,1026.6
2/12/2020,7.9,6.0,9,0.1796611945511701,8.0,15.6,1024.8
3/12/2020,8.4,7.0,10,0.02,337.0,12.9,1016.4
4/12/2020,7.4,4.0,12,0.0,23.0,12.5,1021.5
5/12/2020,6.3,4.0,7,0.06,337.0,13.8,1023.5
6/12/2020,7.8,4.0,13,0.08,344.0,9.4,1023.0
7/12/2020,8.5,3.0,16,0.0,337.0,5.3,1019.1
8/12/2020,9.0,3.0,15,0.0,15.0,9.0,1016.6
9/12/2020,8.9,8.0,10,0.0,28.0,10.5,1022.5
10/12/2020,8.3,7.0,10,0.0,343.0,14.3,1018.2
11/12/2020,8.7,2.0,14,0.0,5.0,7.3,1015.9
12/12/2020,9.7,7.0,13,0.0,344.0,9.8,1007.6
13/12/2020,8.3,2.0,14,0.0,356.0,6.8,1008.5
14/12/2020,7.0,2.0,12,0.0,1.0,12.5,1006.8
15/12/2020,3.9,-2.0,10,0.0,317.0,10.0,1010.1
16/12/2020,2.5,-4.0,9,0.0,317.0,10.9,1011.3
17/12/2020,1.7,-4.0,8,0.0,297.0,10.8,1016.1
18/12/2020,2.8,-5.0,11,0.0,211.0,4.7,1017.0
19/12/2020,4.5,-3.0,8,0.0,309.0,12.0,1014.3
20/12/2020,2.3,-3.0,8,0.0,300.0,14.6,1018.8
21/12/2020,2.2,-5.0,10,0.0,321.0,7.9,1021.1
22/12/2020,2.1,-4.0,11,0.0,277.0,4.5,1021.4
23/12/2020,3.7,-3.0,13,0.0,297.0,6.3,1020.0
24/12/2020,8.6,2.0,13,0.0,227.0,7.3,1011.9
25/12/2020,7.7,4.0,12,0.0,337.0,10.5,1006.7
26/12/2020,3.7,-3.0,11,0.0,299.0,6.6,1017.8
27/12/2020,6.4,1.0,12,0.0,1.0,8.4,1021.9
28/12/2020,5.9,2.0,11,0.1796611945511701,302.0,5.3,1018.1
29/12/2020,5.8,-1.0,11,0.0,327.0,5.6,1016.8
31/12/2020,1.5,-5.0,6,0.04,304.0,14.8,1008.0
1/1/2021,0.9,-7.0,9,0.0,276.0,6.6,1012.5
2/1/2021,3.2,-3.0,9,0.0,329.0,8.5,1015.4
3/1/2021,1.6,-4.0,8,0.0,5.0,7.0,1021.5
4/1/2021,3.2,-1.0,11,0.0,290.0,5.6,1022.7
5/1/2021,4.3,0.0,10,0.0,342.0,8.8,1018.2
6/1/2021,4.8,2.0,7,0.0,2.0,17.6,1013.0
7/1/2021,5.8,1.0,12,0.0,261.0,20.6,1003.1
8/1/2021,1.2,-3.0,6,0.0,289.0,9.7,1006.8
9/1/2021,-0.5,-7.0,7,0.0,269.0,7.1,1008.2
10/1/2021,-0.7,-7.0,6,0.0,310.0,7.5,1015.2
11/1/2021,-0.2,-5.0,5,0.0,326.0,8.7,1021.6
12/1/2021,2.9,0.0,5,0.0,328.0,13.3,1014.5
13/1/2021,3.7,-3.0,12,0.0,290.0,5.8,1013.4
14/1/2021,5.7,-2.0,14,0.0,293.0,6.4,1016.7
15/1/2021,5.0,1.0,7,0.0,343.0,12.1,1021.2
16/1/2021,9.1,1.0,18,0.0,265.0,13.7,1011.1
17/1/2021,4.8,2.0,6,0.0,8.0,15.1,1014.2
18/1/2021,3.0,-2.0,8,0.0,333.0,10.3,1012.4
19/1/2021,3.6,-1.0,7,0.0,301.0,19.9,1015.8
20/1/2021,1.2,-5.0,7,0.0,357.0,7.3,1027.9
21/1/2021,4.1,-2.0,12,0.0,311.0,5.6,1024.4
22/1/2021,6.5,-2.0,16,0.0,300.0,5.1,1017.0
25/1/2021,6.5,2.0,12,0.12,349.0,13.3,1024.6
26/1/2021,6.5,0.0,13,0.0,348.0,7.9,1023.0
27/1/2021,8.4,6.0,12,0.04,325.0,7.7,1012.1
28/1/2021,4.2,1.0,8,0.0,359.0,20.3,1011.6
30/1/2021,2.2,-4.0,7,0.0,304.0,17.5,1016.5
31/1/2021,3.3,-5.0,11,0.0,317.0,14.1,1024.1
1/2/2021,6.4,2.0,12,0.1796611945511701,273.0,11.0,1022.9
3/2/2021,4.6,-2.0,10,0.0,336.0,11.3,1013.7
4/2/2021,5.6,0.0,12,0.0,267.0,14.1,1012.7
5/2/2021,5.0,-3.0,11,0.0,300.0,10.1,1017.5
6/2/2021,7.4,2.0,16,0.0,273.0,6.2,1012.4
7/2/2021,8.9,2.0,16,0.0,297.0,9.7,1009.4
8/2/2021,4.5,-2.0,9,0.0,338.0,11.1,1010.1
9/2/2021,2.5,-3.0,8,0.0,300.0,15.9,1016.5
10/2/2021,4.5,-3.0,11,0.0,276.0,8.5,1016.8
11/2/2021,7.2,2.0,13,0.1796611945511701,305.0,14.0,1018.5
12/2/2021,5.8,1.0,11,0.0,22.0,7.5,1026.5
13/2/2021,8.8,3.0,16,0.06,224.0,8.4,1026.7
16/2/2021,10.0,4.0,15,0.0,276.0,13.3,998.1
17/2/2021,7.4,1.0,13,0.0,262.0,22.8,997.5
18/2/2021,2.8,-5.0,8,0.1796611945511701,274.0,10.2,1003.8
19/2/2021,4.1,-5.0,11,0.0,257.0,10.5,1011.9
20/2/2021,8.4,-3.0,16,0.0,219.0,13.2,1007.1
21/2/2021,12.3,3.0,20,0.0,196.0,7.3,1009.8
22/2/2021,12.9,4.0,21,0.0,244.0,11.2,1008.5
23/2/2021,11.3,5.0,16,0.0,308.0,17.6,1009.1
24/2/2021,5.7,2.0,11,0.0,335.0,13.8,1019.0
25/2/2021,4.3,-3.0,11,0.0,56.0,9.3,1023.0
26/2/2021,7.3,5.0,11,0.0,334.0,8.6,1019.5
27/2/2021,4.3,1.0,7,0.24,15.0,21.2,1026.7
1/3/2021,10.9,4.0,18,0.0,190.0,11.6,1024.2
2/3/2021,14.1,7.0,20,0.0,192.0,20.9,1008.7
3/3/2021,6.2,4.0,10,0.1,31.0,16.6,1024.7
5/3/2021,11.4,6.0,16,0.12,88.0,7.0,1023.3
6/3/2021,12.3,10.0,17,0.1,355.0,12.5,1017.3
7/3/2021,7.0,5.0,8,0.0,36.0,20.2,1025.9
8/3/2021,6.9,5.0,9,0.0,5.0,17.9,1023.6
9/3/2021,8.8,5.0,12,0.0,9.0,13.8,1023.3
12/3/2021,12.7,9.0,17,0.0,186.0,7.8,1023.2
13/3/2021,12.2,10.0,15,0.0,103.0,19.0,1007.8
14/3/2021,12.0,7.0,17,0.0,289.0,20.1,1005.9
15/3/2021,10.3,3.0,17,0.0,319.0,10.2,1013.0
16/3/2021,13.0,3.0,20,0.0,224.0,15.2,1008.7
17/3/2021,12.0,7.0,18,0.0,345.0,9.7,1010.7
20/3/2021,12.1,6.0,18,0.02,40.0,11.1,1019.7
21/3/2021,16.8,12.0,19,0.0,174.0,21.2,1006.9
22/3/2021,12.1,7.0,19,0.0,30.0,12.7,1006.7
23/3/2021,9.0,3.0,14,0.02,258.0,7.7,1019.8
24/3/2021,12.4,4.0,20,0.0,188.0,13.4,1023.5
25/3/2021,13.0,9.0,18,0.0,180.0,10.2,1018.4
27/3/2021,10.6,2.0,16,0.0,128.0,9.3,1022.0
28/3/2021,16.0,11.0,19,0.0,168.0,20.7,1015.9
29/3/2021,17.4,12.0,23,0.0,172.0,12.1,1004.1
30/3/2021,16.7,13.0,21,0.0,45.0,13.5,1008.3
31/3/2021,15.9,12.0,20,0.0,39.0,13.3,1011.3
1/4/2021,14.8,12.0,19,0.0,59.0,13.1,1020.3
4/4/2021,17.6,13.0,22,0.0,197.0,12.9,1012.9
5/4/2021,13.5,9.0,18,0.0,14.0,22.4,1010.0
6/4/2021,9.7,7.1,12,0.1,6.0,23.2,1018.5
7/4/2021,11.3,6.0,17,0.0,12.0,11.5,1013.7
8/4/2021,11.9,8.0,16,0.0,106.0,12.5,1013.1
9/4/2021,11.2,7.0,16,0.0,29.0,15.2,1018.7
10/4/2021,8.8,5.0,13,0.0,46.0,13.2,1029.5
13/4/2021,15.0,10.0,19,0.0,169.0,15.0,1018.8
14/4/2021,15.8,8.0,22,0.0,143.0,22.7,1006.1
16/4/2021,12.6,5.0,18,0.0,98.0,12.4,1025.9
17/4/2021,15.2,12.0,18,0.0,142.0,18.8,1016.6
18/4/2021,16.4,13.0,19,0.0,248.0,20.8,998.4
19/4/2021,14.7,9.0,20,0.0,280.0,16.1,1009.3
20/4/2021,15.6,7.0,24,0.0,246.0,6.6,1014.2
21/4/2021,14.8,8.0,21,0.0,73.0,10.5,1018.1
22/4/2021,15.5,7.0,26,0.0,346.0,17.5,1018.3
23/4/2021,12.0,7.0,16,0.0,22.0,16.7,1022.1
24/4/2021,13.1,8.0,20,0.0,357.0,10.8,1019.8
25/4/2021,15.6,8.0,22,0.0,212.0,14.4,1011.8
26/4/2021,11.5,7.0,16,0.04,28.0,20.0,1017.5
28/4/2021,17.3,10.0,22,0.0,206.0,16.6,1018.9
30/4/2021,18.9,14.0,23,0.08,236.0,17.5,1000.7
1/5/2021,16.9,10.0,24,0.0,160.0,13.0,1005.0
2/5/2021,16.6,11.0,20,0.0,238.0,19.7,999.3
4/5/2021,16.8,10.0,22,0.0,159.0,10.3,1016.6
5/5/2021,17.7,13.0,22,0.04,189.0,18.7,1015.9
6/5/2021,17.2,13.0,21,0.0,48.0,13.3,1015.9
7/5/2021,16.8,13.0,20,0.0,95.0,6.8,1012.6
8/5/2021,19.2,12.0,25,0.0,187.0,8.7,1005.0
9/5/2021,21.8,18.0,26,0.0,225.0,20.3,1001.3
10/5/2021,19.0,13.0,24,0.04,249.0,10.4,1008.8
12/5/2021,16.7,12.0,20,0.0,79.0,11.9,1020.5
13/5/2021,17.0,15.0,19,0.0,75.0,11.1,1016.0
14/5/2021,19.8,16.0,26,0.04,42.0,11.1,1012.6
15/5/2021,19.8,16.0,24,0.02,125.0,12.8,1017.6
16/5/2021,19.6,16.0,22,0.06,169.0,15.9,1014.2
18/5/2021,20.3,16.0,23,0.2,52.0,15.8,1008.2
19/5/2021,17.0,16.0,18,0.14,41.0,8.7,1011.0
20/5/2021,19.0,15.0,22,0.24,99.0,9.1,1014.0
21/5/2021,23.3,21.0,26,0.0,198.0,22.2,1005.0
22/5/2021,19.0,17.0,21,0.0,172.0,11.3,1003.6
23/5/2021,18.3,15.0,22,0.0,109.0,10.9,1006.5
24/5/2021,20.6,13.0,27,0.1,177.0,8.9,1006.0
26/5/2021,19.3,14.0,23,0.0,102.0,13.3,1007.8
27/5/2021,16.8,15.0,18,0.0,272.0,10.3,1005.0
28/5/2021,20.1,14.0,26,0.02,175.0,8.8,1003.5
30/5/2021,20.5,18.0,24,0.0,72.0,14.2,1006.6
31/5/2021,18.8,14.0,22,0.0,103.0,13.0,1012.3
3/6/2021,20.7,16.0,24,0.0,139.0,12.9,1015.8
5/6/2021,20.5,19.0,24,0.0,109.0,11.1,1003.6
6/6/2021,20.2,18.0,22,0.0,182.0,5.5,1008.3
7/6/2021,21.4,17.0,27,0.0,154.0,6.1,1013.3
8/6/2021,22.4,16.0,29,0.0,123.0,9.5,1013.0
9/6/2021,22.8,17.0,29,0.0,37.0,9.5,1015.6
10/6/2021,21.9,17.0,27,0.0,109.0,10.9,1019.2
11/6/2021,20.9,17.0,26,0.1,143.0,11.3,1019.8
12/6/2021,21.3,16.0,26,0.04,157.0,13.2,1016.9
14/6/2021,21.0,19.0,24,0.02,169.0,7.1,1007.4
15/6/2021,22.0,17.0,27,0.12,124.0,8.6,1006.3
16/6/2021,22.6,20.0,26,0.12,107.0,12.8,1007.1
18/6/2021,21.3,17.0,26,0.0,77.0,12.5,1004.8
19/6/2021,20.5,20.0,22,0.0,159.0,9.0,1002.4
20/6/2021,21.5,18.0,26,0.0,41.0,15.3,998.7
21/6/2021,20.7,17.0,25,0.06,114.0,11.1,1004.8
22/6/2021,21.4,17.0,25,0.0,115.0,9.4,1008.4
24/6/2021,21.3,19.0,25,0.0,109.0,11.6,1012.4
25/6/2021,21.6,18.0,25,0.0,124.0,10.1,1013.2
2/7/2021,21.8,20.0,24,0.24,143.0,10.0,1011.1
3/7/2021,21.3,20.0,23,0.02,23.0,14.2,1010.1
4/7/2021,19.8,19.0,21,0.04,36.0,10.4,1014.3
5/7/2021,21.9,20.0,24,0.0,334.0,5.0,1009.8
7/7/2021,23.9,22.0,28,0.1,38.0,10.3,1006.7
8/7/2021,22.7,22.0,24,0.18,59.0,8.8,1008.0
10/7/2021,26.3,23.0,32,0.0,197.0,10.4,1008.0
11/7/2021,24.1,21.0,29,0.0,91.0,8.0,1010.7
12/7/2021,24.6,19.0,29,0.0,132.0,9.6,1011.0
13/7/2021,23.5,23.0,26,0.0,40.0,8.8,1012.3
14/7/2021,24.0,22.0,27,0.0,46.0,13.2,1015.8
15/7/2021,25.0,22.0,29,0.0,78.0,13.1,1019.0
16/7/2021,26.3,23.0,30,0.0,137.0,10.1,1019.6
17/7/2021,25.6,21.0,30,0.0,169.0,9.6,1017.3
18/7/2021,26.6,21.0,32,0.0,183.0,10.1,1015.3
19/7/2021,26.8,23.0,31,0.0,158.0,9.1,1015.2
20/7/2021,26.4,22.0,31,0.0,158.0,9.7,1015.0
21/7/2021,26.1,21.0,31,0.0,170.0,10.2,1014.3
22/7/2021,26.3,22.0,31,0.0,161.0,9.7,1012.8
23/7/2021,26.3,22.0,30,0.0,152.0,10.0,1011.2
25/7/2021,26.5,23.0,30,0.04,64.0,11.5,1010.0
26/7/2021,25.3,23.0,28,0.0,20.0,22.0,1004.3
27/7/2021,23.9,21.0,28,0.02,335.0,20.6,996.5
29/7/2021,26.8,24.0,31,0.0,165.0,15.0,1002.3
30/7/2021,26.2,23.0,30,0.0,132.0,11.9,1002.3
31/7/2021,25.9,23.0,29,0.06,31.0,12.6,1002.0
1/8/2021,26.9,23.0,31,0.08,148.0,12.5,1002.9
2/8/2021,26.8,24.0,30,0.0,142.0,11.9,1008.7
3/8/2021,28.0,25.0,32,0.0,158.0,15.5,1012.5
4/8/2021,27.3,24.0,31,0.0,160.0,10.7,1010.9
7/8/2021,27.1,25.0,30,0.06,92.0,11.6,1005.8
8/8/2021,25.7,25.0,27,0.0,358.0,22.5,999.5
9/8/2021,28.2,25.0,31,0.0,187.0,20.4,999.4
10/8/2021,30.0,27.0,34,0.18,233.0,22.1,998.3
14/8/2021,24.1,21.0,27,0.06,177.0,14.4,1006.1
16/8/2021,21.3,20.0,23,0.12,15.0,16.3,1016.3
17/8/2021,23.6,21.0,26,0.0,103.0,12.5,1015.1
18/8/2021,27.3,24.0,32,0.0,188.0,19.0,1012.2
19/8/2021,28.0,24.0,33,0.0,199.0,14.9,1015.3
20/8/2021,27.7,23.0,32,0.04,190.0,12.4,1017.0
21/8/2021,27.2,23.0,31,0.06,188.0,8.2,1015.1
22/8/2021,27.2,25.0,30,0.0,199.0,9.4,1011.7
23/8/2021,25.3,23.0,28,0.0,94.0,8.5,1009.9
24/8/2021,25.9,22.0,29,0.0,128.0,8.1,1010.1
25/8/2021,27.8,25.0,32,0.0,194.0,10.7,1008.7
26/8/2021,28.6,25.0,34,0.0,93.0,7.7,1010.8
27/8/2021,28.1,25.0,32,0.0,104.0,9.9,1011.3
28/8/2021,27.7,24.0,33,0.0,141.0,7.5,1009.9
3/9/2021,20.4,19.0,22,0.0,353.0,15.2,1010.0
5/9/2021,21.3,20.0,24,0.0,12.0,20.6,1015.8
8/9/2021,20.7,15.0,25,0.0,354.0,8.7,1014.6
9/9/2021,20.9,19.0,22,0.0,12.0,8.7,1012.5
10/9/2021,23.6,20.0,28,0.0,36.0,9.2,1012.9
11/9/2021,23.7,20.0,28,0.0,114.0,9.0,1011.8
13/9/2021,23.5,20.0,28,0.0,105.0,9.3,1015.2
14/9/2021,21.9,19.0,25,0.0,89.0,8.7,1017.5
17/9/2021,21.8,19.0,25,0.0,118.0,9.5,1015.8
18/9/2021,24.5,23.0,26,0.0,164.0,18.0,1008.3
19/9/2021,22.5,19.0,25,0.04,25.0,23.3,1011.8
20/9/2021,20.7,16.0,26,0.0,21.0,14.2,1016.8
21/9/2021,21.5,17.0,26,0.0,31.0,12.6,1015.9
22/9/2021,24.6,20.0,30,0.0,179.0,10.6,1011.0
23/9/2021,26.4,23.0,31,0.0,192.0,9.8,1011.4
24/9/2021,23.5,19.0,29,0.0,95.0,8.6,1017.4
25/9/2021,21.5,19.0,24,0.0,37.0,18.4,1023.3
26/9/2021,19.7,18.0,22,0.0,16.0,12.5,1021.9
27/9/2021,20.5,17.0,24,0.0,14.0,19.4,1017.8
30/9/2021,21.7,16.0,27,0.08,124.0,8.3,1010.1
2/10/2021,21.6,14.0,28,0.0,249.0,9.7,1007.5
3/10/2021,21.5,17.0,26,0.0,46.0,8.5,1022.5
4/10/2021,22.3,17.0,28,0.0,201.0,8.2,1024.7
5/10/2021,22.9,19.0,28,0.0,199.0,10.8,1019.7
6/10/2021,21.0,17.0,26,0.0,68.0,14.2,1016.7
7/10/2021,20.9,19.0,23,0.0,82.0,11.1,1019.8
8/10/2021,23.0,20.0,28,0.0,161.0,8.2,1020.2
9/10/2021,22.0,20.0,25,0.0,51.0,17.2,1025.1
10/10/2021,21.1,19.0,26,0.24,103.0,11.7,1024.0
12/10/2021,20.7,19.0,22,0.0,38.0,19.9,1022.3
13/10/2021,17.5,16.0,19,0.0,7.0,20.5,1022.2
14/10/2021,18.2,15.0,22,0.12,20.0,11.1,1017.6
16/10/2021,20.2,15.0,23,0.04,134.0,10.0,1013.0
18/10/2021,13.0,9.0,17,0.0,18.0,18.7,1022.2
19/10/2021,13.5,12.0,16,0.14,332.0,13.6,1015.0
20/10/2021,15.4,11.0,21,0.24,306.0,17.9,1006.6
21/10/2021,13.4,8.0,17,0.0,40.0,12.7,1015.5
22/10/2021,12.2,10.0,14,0.0,0.0,18.1,1014.8
24/10/2021,10.8,4.0,18,0.0,78.0,4.9,1026.0
