"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WESD"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-25","11.18","0.01","79","85","75",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-26","10.07","0.00","77","84","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-27","9.40","0.00","76","83","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-28","6.71","0.00","73","82","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-29","8.72","0.00","76","84","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-30","9.62","0.00","77","84","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-31","11.41","0.00","81","91","75",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-01","6.93","0.00","81","87","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-02","8.72","0.00","78","86","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-03","5.37","0.00","81","93","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-04","10.96","0.00","78","85","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-05","6.93","0.00","72","81","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-06","6.93","0.00","71","80","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-07","12.08","0.00","76","86","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-08","12.75","0.00","80","91","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-09","11.18","0.07","79","87","75",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-10","8.05","1.18","76","79","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-11","10.07","0.03","73","82","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-12","11.63","0.27","74","80","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-13","12.30","0.04","72","79","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-14","14.09","0.00","68","78","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-15","7.61","0.00","72","80","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-16","4.25","0.00","74","84","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-17","6.26","0.00","74","84","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-18","6.93","0.00","74","83","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-19","9.17","0.00","73","80","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-20","14.09","0.00","74","80","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-21","10.51","0.00","66","72","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-22","9.62","0.00","67","73","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-23","5.82","0.00","68","80","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-24","7.61","0.00","69","83","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-25","9.17","0.00","68","75","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-26","10.51","0.00","66","73","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-27","7.16","0.00","63","72","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-28","6.04","0.04","68","79","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-29","7.38","0.13","73","80","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-30","16.33","0.82","73","78","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-01","14.99","0.08","60","61","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-02","18.57","1.81","54","57","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-03","19.46","0.16","53","57","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-04","15.43","0.00","58","66","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-05","11.86","0.00","58","67","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-06","5.82","0.00","61","74","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-07","7.16","0.00","64","71","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-08","6.26","0.00","64","70","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-09","13.42","0.28","66","74","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-10","9.40","0.00","61","66","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-11","9.62","0.00","58","68","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-12","8.50","0.00","62","72","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-13","9.40","0.00","66","74","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-14","11.63","0.00","65","70","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-15","11.18","0.00","59","65","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-16","12.30","0.00","60","66","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-17","13.87","0.00","54","58","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-18","13.20","0.00","45","53","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-19","10.96","0.00","43","52","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-20","15.66","0.00","56","70","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-21","6.04","0.00","61","71","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-22","9.40","0.00","61","70","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-23","14.54","0.00","60","66","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-24","9.40","0.00","49","59","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-25","14.54","0.02","61","70","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-26","6.71","0.00","53","60","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-27","7.83","0.00","51","59","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-28","19.69","1.79","57","68","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-29","15.43","0.06","67","74","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-30","13.65","0.00","58","63","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-31","6.71","0.00","49","55","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-01","12.08","0.00","58","64","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-02","4.92","0.00","59","65","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-03","4.47","0.00","56","70","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-04","6.26","0.00","60","69","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-05","3.58","0.01","60","69","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-06","9.40","0.00","65","75","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-07","11.18","0.00","65","70","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-08","9.84","0.00","54","60","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-09","3.36","0.00","50","59","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-10","12.08","0.45","57","59","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-11","12.75","0.09","54","59","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-12","10.96","0.05","56","60","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-13","20.36","0.00","57","61","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-14","17.45","0.00","49","51","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-15","12.75","0.00","48","59","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-16","9.17","0.00","56","69","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-17","8.05","0.00","50","53","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-18","11.18","0.00","50","60","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-19","19.01","0.58","60","63","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-20","12.75","0.00","59","63","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-21","10.51","0.00","48","55","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-22","12.97","0.00","53","58","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-23","15.21","0.00","42","46","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-24","6.93","0.00","39","48","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-25","3.80","0.00","42","51","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-26","6.49","0.00","46","60","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-27","5.37","0.00","54","63","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-28","8.05","0.02","55","65","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-29","11.41","0.00","44","50","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-30","8.95","0.00","41","50","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-01","10.96","0.29","48","53","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-02","4.47","0.12","50","57","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-03","16.11","0.00","52","56","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-04","10.51","0.00","47","53","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-05","5.37","0.00","45","53","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-06","6.49","0.00","45","51","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-07","7.61","0.00","47","55","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-08","7.83","0.00","46","51","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-09","7.61","0.00","44","55","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-10","6.71","0.00","54","59","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-11","6.04","0.00","52","58","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-12","4.25","0.00","56","64","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-13","6.93","0.00","58","70","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-14","10.74","0.36","55","61","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-15","18.34","0.09","60","64","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-16","9.17","0.05","51","53","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-17","9.17","1.17","54","59","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-18","13.65","0.01","52","58","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-19","20.13","0.00","39","41","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-20","11.41","0.00","40","44","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-21","11.86","0.00","46","55","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-22","8.50","0.19","54","60","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-23","10.07","1.16","54","63","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-24","10.96","0.02","62","69","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-25","2.01","0.10","59","64","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-26","10.74","0.01","56","60","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-27","12.30","0.08","54","63","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-28","14.09","0.05","45","48","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-29","11.86","0.66","42","49","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-30","6.71","0.37","43","51","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-31","12.30","0.06","48","52","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-01","14.54","0.00","42","44","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-02","12.97","0.00","38","41","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-03","14.09","0.00","40","48","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-04","19.91","0.00","34","38","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-05","12.30","0.00","19","29","12",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-06","7.61","0.00","29","40","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-07","3.80","0.00","37","46","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-08","8.95","0.00","40","47","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-09","11.63","0.02","45","53","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-10","21.03","1.28","52","58","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-11","19.69","0.00","38","41","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-12","13.87","0.00","33","45","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-13","20.80","0.00","29","31","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-14","10.51","0.00","29","39","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-15","6.93","0.00","40","51","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-16","13.65","0.33","48","54","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-17","10.51","0.05","39","43","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-18","21.47","0.00","29","33","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-19","21.92","0.00","23","31","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-20","12.08","0.00","32","40","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-21","13.65","0.00","33","39","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-22","11.41","0.01","27","30","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-23","25.05","2.90","29","31","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-24","12.75","0.00","27","35","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-25","4.25","0.00","31","39","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-26","9.62","0.00","39","45","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-27","11.41","0.00","43","45","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-28","3.58","0.00","35","42","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-29","13.20","0.00","38","42","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-30","11.41","0.00","33","39","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-31","8.50","0.00","40","48","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-01","9.62","0.00","48","60","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-02","5.59","0.00","44","52","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-03","16.11","0.44","47","56","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-04","9.62","0.04","53","55","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-05","17.22","0.76","39","43","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-06","8.50","0.00","33","38","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-07","6.93","0.00","37","45","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-08","15.21","0.16","36","39","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-09","6.49","0.00","30","37","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-10","12.97","0.02","35","40","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-11","21.92","0.00","28","32","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-12","11.86","0.00","22","26","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-13","23.04","0.00","22","25","7",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-14","14.32","0.00","8","17","1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-15","6.71","0.64","19","44","13",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-16","18.34","0.47","46","54","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-17","12.75","0.00","40","41","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-18","15.21","0.00","35","37","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-19","9.62","0.00","30","41","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-20","13.87","0.00","46","59","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-21","7.16","0.08","49","58","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-22","7.38","0.00","45","50","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-23","15.43","0.29","39","43","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-24","19.01","1.05","44","58","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-25","23.49","0.04","50","59","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-26","20.58","0.00","38","40","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-27","14.09","0.00","33","40","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-28","14.76","0.00","43","58","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-29","14.99","0.06","48","62","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-01","13.87","0.00","46","53","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-02","23.49","0.16","47","53","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-03","12.08","0.00","32","37","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-04","12.75","0.13","33","39","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-05","9.17","0.00","35","42","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-06","6.71","0.00","37","45","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-07","12.30","0.00","42","53","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-08","6.71","0.00","51","61","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-09","5.37","0.00","50","62","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-10","6.26","0.00","59","70","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-11","12.30","0.02","61","68","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-12","8.50","0.00","49","54","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-13","8.05","0.00","55","63","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-14","17.22","0.47","48","51","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-15","11.41","0.00","49","57","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-16","6.49","0.01","50","58","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-17","9.17","0.00","51","63","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-18","16.55","0.00","52","61","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-19","7.16","0.00","44","47","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-20","10.74","0.03","40","45","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-21","14.99","0.09","40","51","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-22","16.78","0.00","43","53","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-23","9.84","0.00","55","72","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-24","12.97","0.00","49","56","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-25","12.30","0.00","52","68","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-26","10.74","0.00","47","52","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-27","9.84","0.00","44","49","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-28","16.33","0.48","49","64","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-29","24.61","0.00","51","55","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-30","12.08","0.00","44","49","36",
