date,tavg,tmin,tmax,prcp,wspd,pres,weather_type
11/5/2018,31.3,27.0,34.0,0.02,11.6,1008.4,Sunny
12/5/2018,31.0,27.4,34.6,0.0,12.3,1008.6,Sunny
13/5/2018,30.9,25.5,34.0,0.24,9.7,1007.7,Rainy
14/5/2018,30.8,25.6,34.0,0.0,11.9,1008.0,Sunny
15/5/2018,30.9,26.4,33.8,0.43,10.9,1007.5,Rainy
16/5/2018,30.9,25.8,34.0,1.02,9.8,1008.7639084507042,Rainy
17/5/2018,31.6,26.5,34.4,0.12,13.1,1005.6,Rainy
18/5/2018,31.3,28.6,34.4,0.28,12.4,1006.7,Rainy
19/5/2018,31.2,27.1,34.2,0.12,12.2,1005.9,Rainy
20/5/2018,31.2,25.4,34.6,0.59,10.5,1006.3,Rainy
21/5/2018,31.2,26.5,34.4,0.0,11.5,1006.5,Sunny
22/5/2018,30.9,26.0,35.0,0.08,11.1,1006.8,Sunny
23/5/2018,30.9,27.5,33.2,0.47,9.8,1006.0,Rainy
24/5/2018,31.3,27.8,34.2,0.0,11.8,1006.0,Sunny
25/5/2018,31.3,28.4,33.0,0.91,12.6,1006.0,Rainy
28/5/2018,31.4,28.0,34.0,0.08,13.0,1008.7639084507042,Sunny
29/5/2018,31.3,28.3,34.4,0.0,16.9,1003.7,Windy
30/5/2018,31.4,28.2,34.6,0.0,15.1,1003.8,Windy
31/5/2018,31.7,28.4,34.8,0.0,13.8,1004.3,Sunny
1/6/2018,31.9,28.3,35.2,1.2,12.9,1005.4,Rainy
2/6/2018,30.4,25.0,34.6,3.4,11.3,1006.1,Rainy
3/6/2018,30.9,23.0,34.2,0.2,11.5,1005.5,Rainy
4/6/2018,29.7,23.0,34.4,2.8,11.6,1004.1,Rainy
5/6/2018,30.6,21.2,33.0,0.0,10.6,1004.4,Sunny
6/6/2018,31.6,27.4,34.0,3.6,12.3,1006.3,Rainy
7/6/2018,28.1,25.2,31.0,0.0,8.3,1004.6,Sunny
8/6/2018,30.6,25.6,33.8,0.0,12.4,1001.7,Sunny
9/6/2018,27.6,24.5,30.0,0.0,12.3,1008.7639084507042,Sunny
14/6/2018,30.7,28.0,33.6,0.0,14.0,1005.1,Sunny
15/6/2018,30.1,28.0,33.8,0.0,13.9,1005.4,Sunny
16/6/2018,27.7,25.0,31.0,0.0,10.6,1006.7,Sunny
17/6/2018,26.9,22.5,29.0,0.0,12.3,1005.9,Sunny
18/6/2018,27.7,23.6,30.6,0.0,11.8,1004.3,Sunny
19/6/2018,29.6,24.5,32.6,0.0,10.5,1003.8,Sunny
20/6/2018,30.7,26.0,32.6,0.0,10.7,1003.6,Sunny
22/6/2018,30.6,27.4,32.4,0.6,15.2,1003.8,Rainy
23/6/2018,25.8,24.2,30.0,0.0,11.6,1008.7639084507042,Sunny
24/6/2018,26.4,22.8,27.0,0.6,13.5,1003.6,Rainy
25/6/2018,27.9,22.8,29.4,0.0,16.6,1002.3,Windy
29/6/2018,27.6,24.0,31.0,0.0,9.2,1002.0,Sunny
30/6/2018,28.2,22.1,32.2,0.0,12.9,1004.2,Sunny
1/7/2018,28.9,23.7,32.6,0.0,14.5,1005.0,Sunny
2/7/2018,27.3,25.0,30.0,0.0,15.3,1004.4,Windy
3/7/2018,26.6,22.3,28.0,0.0,9.2,1004.6,Sunny
4/7/2018,28.0,23.2,30.6,0.0,16.8,1004.5,Windy
6/7/2018,29.2,24.2,31.2,1.5051859799713876,15.5,1004.8,Rainy
7/7/2018,27.6,25.0,29.0,0.0,15.1,1003.7,Windy
8/7/2018,25.5,22.6,28.0,0.0,11.6,1003.1,Sunny
9/7/2018,25.6,22.2,28.0,1.5051859799713876,9.6,1002.7,Rainy
10/7/2018,26.9,22.4,28.0,3.6,15.0,1002.7,Rainy
11/7/2018,28.8,25.2,31.0,2.0,16.5,1002.9,Rainy
13/7/2018,28.2,26.0,30.4,0.2,17.1,1001.4,Rainy
20/7/2018,27.7,25.3,29.4,0.0,16.4,1003.1,Windy
23/7/2018,28.0,27.0,29.4,1.5051859799713876,16.0,1003.5,Rainy
24/7/2018,28.1,26.2,30.0,0.8,16.8,1005.0,Rainy
25/7/2018,28.5,26.6,31.0,0.2,16.8,1005.8,Rainy
29/7/2018,28.5,26.8,30.4,1.5051859799713876,17.3,1005.6,Rainy
2/8/2018,28.4,27.0,31.0,1.5051859799713876,17.1,1007.4,Rainy
7/8/2018,28.3,26.6,30.0,0.0,17.3,1004.3,Windy
10/8/2018,28.1,26.8,30.0,0.0,16.5,1008.3,Windy
15/8/2018,27.6,22.2,29.0,0.0,16.8,1003.7,Windy
16/8/2018,27.3,25.0,29.0,0.0,16.1,1003.1,Windy
18/8/2018,27.3,24.6,29.2,0.0,17.2,1003.7,Windy
19/8/2018,27.6,25.0,30.0,0.0,16.9,1004.8,Windy
20/8/2018,27.2,24.2,29.0,0.0,16.6,1005.1,Windy
21/8/2018,26.7,24.6,28.0,1.5051859799713876,16.4,1005.0,Rainy
23/8/2018,27.4,25.0,30.0,0.0,15.3,1007.5,Windy
24/8/2018,27.5,24.0,30.2,0.0,13.5,1007.4,Sunny
25/8/2018,27.5,24.4,29.0,0.0,16.8,1006.6,Windy
26/8/2018,27.0,23.5,29.4,0.0,14.4,1004.8,Sunny
27/8/2018,27.2,25.0,30.4,0.0,12.7,1005.0,Sunny
28/8/2018,27.2,23.6,29.0,1.5051859799713876,10.4,1005.3,Rainy
30/8/2018,28.1,25.4,30.0,2.8,14.5,1007.2,Rainy
31/8/2018,28.1,25.0,30.4,1.5051859799713876,16.0,1007.8,Rainy
1/9/2018,28.1,25.6,30.6,0.8,16.4,1008.3,Rainy
3/9/2018,27.9,24.6,30.0,0.0,16.7,1008.5,Windy
4/9/2018,28.3,24.6,30.8,0.0,16.5,1009.4,Windy
5/9/2018,28.2,24.2,30.6,0.0,16.2,1009.1,Windy
6/9/2018,28.2,24.4,30.4,1.5051859799713876,15.5,1008.1,Rainy
7/9/2018,27.9,23.6,30.2,2.8,14.3,1007.8,Rainy
8/9/2018,28.2,23.9,30.8,3.4,13.5,1008.0,Rainy
9/9/2018,27.7,23.8,31.0,0.0,11.0,1009.0,Sunny
10/9/2018,28.1,23.6,31.0,0.0,10.2,1011.6,Sunny
11/9/2018,28.1,23.2,31.2,1.5051859799713876,9.9,1012.3,Rainy
13/9/2018,27.6,23.5,31.2,0.0,11.5,1009.3,Sunny
14/9/2018,27.4,23.9,30.0,0.0,8.5,1009.7,Sunny
15/9/2018,28.3,25.0,32.1,0.0,10.2,1010.3,Sunny
17/9/2018,27.8,24.6,32.0,0.0,9.3,1008.4,Sunny
18/9/2018,28.8,24.2,31.6,0.0,9.4,1008.7,Sunny
19/9/2018,27.6,23.4,29.0,0.0,8.6,1008.9,Sunny
20/9/2018,28.2,25.4,31.1,0.0,8.2,1006.6,Sunny
21/9/2018,29.0,25.6,31.8,0.0,10.9,1005.5,Sunny
22/9/2018,28.6,28.0,31.4,0.0,13.8,1007.1,Sunny
23/9/2018,28.7,26.6,32.4,1.5051859799713876,11.3,1010.6,Rainy
26/9/2018,29.7,24.4,32.0,0.6,10.1,1008.8,Rainy
27/9/2018,29.6,25.5,33.0,1.5051859799713876,10.5,1008.4,Rainy
28/9/2018,29.4,25.0,32.4,0.0,8.6,1008.9,Sunny
29/9/2018,30.1,23.4,33.0,0.0,9.6,1009.6,Sunny
30/9/2018,32.0,25.4,36.0,0.0,9.0,1008.8,Sunny
1/10/2018,31.7,24.2,36.4,0.0,7.9,1008.3,Sunny
2/10/2018,30.8,25.2,35.0,0.0,9.6,1009.1,Sunny
3/10/2018,30.9,25.0,34.0,0.0,9.9,1008.9,Sunny
4/10/2018,30.6,25.2,36.0,0.0,9.9,1009.0,Sunny
5/10/2018,31.7,24.3,35.0,1.5051859799713876,8.7,1009.1,Rainy
6/10/2018,31.6,25.5,37.2,3.0,9.8,1009.2,Rainy
7/10/2018,32.0,25.3,37.8,0.0,10.3,1008.4,Sunny
9/10/2018,30.9,27.2,33.2,0.4,9.9,1008.5,Rainy
10/10/2018,30.3,25.8,32.2,0.0,9.6,1008.4,Sunny
11/10/2018,30.5,26.2,33.4,0.0,10.2,1008.3,Sunny
12/10/2018,31.1,26.0,34.6,0.0,9.4,1008.7,Sunny
13/10/2018,31.9,28.2,37.0,0.2,8.3,1010.0,Rainy
14/10/2018,31.9,24.0,36.0,0.4,8.6,1011.0,Rainy
15/10/2018,31.9,23.5,37.0,0.0,8.2,1011.3,Sunny
16/10/2018,31.2,23.4,35.2,0.0,9.3,1011.3,Sunny
17/10/2018,29.6,25.6,34.4,0.0,9.6,1011.4,Sunny
18/10/2018,28.3,23.8,32.4,0.0,11.0,1011.2,Sunny
19/10/2018,29.4,22.6,34.0,0.0,9.5,1011.1,Sunny
20/10/2018,30.7,24.5,35.0,0.0,8.2,1012.0,Sunny
21/10/2018,30.4,25.2,33.0,0.0,8.6,1012.8,Sunny
22/10/2018,31.0,25.3,36.0,0.0,8.7,1012.0,Sunny
23/10/2018,31.2,22.8,37.2,0.0,7.5,1011.8,Sunny
24/10/2018,31.3,20.2,37.2,1.5051859799713876,9.4,1011.0,Rainy
26/10/2018,31.5,23.4,36.6,1.6,9.7,1013.3,Rainy
27/10/2018,30.6,22.8,36.0,0.0,9.4,1013.5,Sunny
29/10/2018,30.3,21.8,36.6,2.8,10.6,1011.6,Rainy
30/10/2018,29.8,22.4,35.6,1.5051859799713876,10.9,1010.9,Rainy
31/10/2018,29.6,20.8,35.6,1.6,9.6,1010.9,Rainy
1/11/2018,30.3,21.8,36.0,0.0,8.6,1010.6,Sunny
2/11/2018,30.9,22.6,36.6,1.5051859799713876,10.5,1009.9,Rainy
3/11/2018,31.1,24.2,36.4,1.6,9.7,1010.2,Rainy
4/11/2018,31.1,28.0,35.0,0.0,10.9,1010.9,Sunny
5/11/2018,30.3,26.0,34.0,0.0,10.2,1011.4,Sunny
6/11/2018,31.6,26.6,35.4,1.5051859799713876,9.4,1011.7,Rainy
7/11/2018,30.4,23.0,36.0,0.0,10.1,1012.0,Sunny
8/11/2018,30.0,20.3,35.2,0.0,5.7,1010.9,Sunny
9/11/2018,30.4,23.2,36.0,1.5051859799713876,8.8,1010.2,Rainy
11/11/2018,29.7,20.4,35.0,0.0,5.8,1011.9,Sunny
12/11/2018,29.7,20.0,35.0,0.0,7.3,1011.3,Sunny
13/11/2018,28.5,20.0,32.8,1.5051859799713876,7.1,1010.0,Rainy
15/11/2018,29.2,21.4,35.0,0.0,7.8,1011.3,Sunny
16/11/2018,29.4,19.2,35.0,1.5051859799713876,8.6,1011.5,Rainy
17/11/2018,29.8,19.6,35.0,1.0,7.6,1010.5,Rainy
20/11/2018,29.9,23.8,34.0,0.0,7.9,1013.1,Sunny
21/11/2018,30.5,24.6,34.0,0.0,7.5,1012.7,Sunny
22/11/2018,30.4,23.8,35.0,1.5051859799713876,8.3,1012.8,Rainy
23/11/2018,29.7,25.0,35.4,1.4,10.3,1014.4,Rainy
24/11/2018,29.6,20.4,35.0,0.0,8.5,1015.2,Sunny
25/11/2018,29.2,21.0,33.4,0.0,6.7,1014.1,Sunny
26/11/2018,29.1,21.0,35.2,0.0,6.8,1011.9,Sunny
27/11/2018,29.1,21.2,35.4,1.5051859799713876,7.3,1012.3,Rainy
28/11/2018,28.7,19.6,35.0,0.4,8.4,1013.0,Rainy
29/11/2018,28.5,19.4,35.0,1.5051859799713876,9.8,1014.5,Rainy
30/11/2018,28.4,20.0,34.4,3.4,8.3,1014.4,Rainy
1/12/2018,28.2,19.4,33.8,0.0,7.4,1012.1,Sunny
2/12/2018,27.5,19.0,33.4,0.2,7.8,1010.5,Rainy
3/12/2018,27.8,20.0,33.4,0.0,6.8,1011.0,Sunny
4/12/2018,28.8,21.4,34.2,0.0,8.9,1012.2,Sunny
5/12/2018,28.6,21.2,33.0,0.0,7.1,1011.3,Sunny
6/12/2018,28.6,19.8,33.0,0.0,8.0,1010.9,Sunny
8/12/2018,27.8,18.4,32.0,1.5051859799713876,6.8,1011.8,Rainy
10/12/2018,25.8,16.8,31.0,0.0,7.7,1012.0,Sunny
11/12/2018,26.2,16.0,31.0,0.0,7.5,1012.6,Sunny
12/12/2018,26.3,18.4,30.0,0.0,9.6,1013.3,Sunny
13/12/2018,26.3,17.9,30.2,0.2,8.8,1014.4,Rainy
14/12/2018,27.4,20.8,32.2,1.5051859799713876,14.4,1014.0,Rainy
15/12/2018,27.7,22.6,32.2,0.0,15.7,1013.9,Windy
17/12/2018,25.2,19.0,31.6,1.5051859799713876,10.3,1013.8,Rainy
18/12/2018,25.6,17.8,31.6,0.0,10.7,1014.3,Sunny
19/12/2018,24.8,17.4,29.4,0.8,10.2,1014.6,Rainy
20/12/2018,24.9,15.0,31.4,0.0,10.5,1014.3,Sunny
21/12/2018,25.9,16.0,31.4,1.6,7.8,1013.4,Rainy
22/12/2018,26.6,16.1,32.0,0.0,7.0,1012.7,Sunny
23/12/2018,27.3,17.6,33.0,0.0,6.4,1012.9,Sunny
24/12/2018,27.3,18.8,32.0,0.0,6.5,1012.8,Sunny
25/12/2018,26.6,19.4,31.6,0.0,7.4,1012.9,Sunny
26/12/2018,24.1,17.4,29.0,1.5051859799713876,9.2,1013.8,Rainy
29/12/2018,25.1,20.0,31.8,1.5051859799713876,10.7,1014.3,Rainy
30/12/2018,25.3,15.6,32.0,0.0,8.9,1016.0,Sunny
31/12/2018,25.3,15.4,31.4,1.5051859799713876,8.7,1017.1,Rainy
1/1/2019,24.8,14.8,32.0,1.4,7.4,1017.0,Rainy
2/1/2019,25.5,14.6,31.0,0.4,6.1,1016.7,Rainy
3/1/2019,25.4,14.7,32.0,0.0,4.5,1017.2,Sunny
4/1/2019,26.3,15.0,33.0,0.6,6.5,1016.0,Rainy
6/1/2019,24.7,14.4,31.0,1.5051859799713876,6.8,1013.9,Rainy
7/1/2019,25.7,14.2,32.9,0.2,8.5,1013.7,Rainy
8/1/2019,25.2,16.3,32.0,0.0,8.2,1013.9,Sunny
10/1/2019,25.5,14.6,31.0,1.5051859799713876,7.0,1012.5,Rainy
12/1/2019,24.0,15.2,29.2,0.0,7.4,1013.5,Sunny
14/1/2019,26.2,15.1,33.0,2.4,8.4,1013.3,Rainy
15/1/2019,27.6,19.6,32.0,1.5051859799713876,9.3,1013.6,Rainy
16/1/2019,26.9,18.0,32.6,2.0,7.8,1013.8,Rainy
17/1/2019,26.9,16.8,32.4,1.5051859799713876,6.1,1012.6,Rainy
18/1/2019,27.1,16.4,32.0,0.0,6.7,1012.6,Sunny
19/1/2019,27.3,16.5,34.0,0.0,7.5,1013.3,Sunny
20/1/2019,27.2,17.9,33.0,1.5051859799713876,8.2,1014.0,Rainy
21/1/2019,25.2,18.2,30.0,0.0,9.3,1013.2,Sunny
22/1/2019,25.1,18.4,29.0,0.0,8.1,1013.7,Sunny
27/1/2019,24.7,18.6,29.0,1.6,14.0,1015.4,Rainy
28/1/2019,24.8,18.2,30.6,1.6,13.7,1016.5,Rainy
29/1/2019,25.1,19.4,30.6,0.0,11.5,1016.0,Sunny
31/1/2019,25.2,15.4,30.0,0.0,7.8,1014.0,Sunny
1/2/2019,25.3,16.4,29.6,0.4,9.1,1013.9,Rainy
2/2/2019,24.8,16.0,28.0,0.8,7.5,1012.9,Rainy
3/2/2019,26.6,17.8,31.0,0.0,7.8,1013.6,Sunny
4/2/2019,27.8,19.0,34.0,0.0,8.0,1014.9,Sunny
5/2/2019,26.8,19.6,33.0,0.0,9.3,1015.2,Sunny
6/2/2019,24.8,21.0,28.6,0.0,9.4,1013.1,Sunny
11/2/2019,26.9,15.4,33.0,0.0,6.7,1014.1,Sunny
12/2/2019,29.4,17.8,35.0,0.6,6.6,1014.4,Rainy
13/2/2019,27.7,19.6,32.4,0.0,7.8,1015.8,Sunny
14/2/2019,26.8,19.2,32.0,0.0,9.2,1013.7,Sunny
15/2/2019,25.3,20.0,30.2,0.0,11.3,1014.4,Sunny
16/2/2019,25.0,15.4,30.0,0.0,9.4,1014.8,Sunny
17/2/2019,24.6,14.6,29.2,0.0,8.8,1013.4,Sunny
18/2/2019,25.6,15.6,30.8,0.2,7.8,1011.2,Rainy
19/2/2019,27.1,16.0,32.0,0.0,8.3,1011.2,Sunny
20/2/2019,25.9,18.2,30.0,0.0,7.5,1012.9,Sunny
21/2/2019,25.9,20.0,29.0,0.0,8.0,1015.9,Sunny
22/2/2019,27.5,21.2,31.0,0.0,10.1,1014.4,Sunny
23/2/2019,28.6,18.8,34.6,0.0,7.6,1011.8,Sunny
24/2/2019,28.2,19.2,35.0,0.0,10.1,1010.6,Sunny
25/2/2019,27.6,17.5,32.0,0.0,9.4,1010.4,Sunny
26/2/2019,26.6,20.0,33.0,0.0,10.2,1010.4,Sunny
27/2/2019,25.4,17.8,29.2,0.0,10.0,1010.1,Sunny
28/2/2019,26.1,18.2,30.2,0.0,11.7,1011.0,Sunny
1/3/2019,26.3,16.2,30.8,0.0,7.6,1010.2,Sunny
2/3/2019,26.5,18.0,31.0,0.0,9.6,1009.9,Sunny
3/3/2019,25.8,20.2,29.2,0.0,10.9,1011.5,Sunny
4/3/2019,25.9,20.4,29.8,0.0,9.2,1010.6,Sunny
5/3/2019,25.8,20.6,29.2,0.4,10.1,1010.3,Rainy
6/3/2019,24.9,19.0,29.0,0.0,11.3,1011.7,Sunny
7/3/2019,26.2,18.2,30.0,0.0,10.6,1010.7,Sunny
8/3/2019,27.1,18.7,31.0,0.0,9.8,1011.9,Sunny
9/3/2019,28.6,20.0,32.4,0.0,10.4,1012.5,Sunny
10/3/2019,28.0,19.4,32.4,0.0,10.2,1012.2,Sunny
11/3/2019,26.7,20.6,30.0,0.0,9.5,1013.7,Sunny
12/3/2019,26.1,23.2,30.0,0.2,11.7,1013.9,Rainy
13/3/2019,25.8,20.0,30.4,1.5051859799713876,11.0,1014.4,Rainy
15/3/2019,28.2,19.0,36.0,0.0,10.4,1013.2,Sunny
16/3/2019,27.3,18.2,32.0,0.0,7.7,1011.9,Sunny
17/3/2019,27.5,19.0,31.4,0.4,8.3,1012.0,Rainy
18/3/2019,29.2,18.1,34.0,0.0,9.2,1011.4,Sunny
19/3/2019,27.5,18.5,32.0,0.0,10.7,1010.1,Sunny
20/3/2019,26.8,19.8,31.0,0.0,8.7,1010.2,Sunny
21/3/2019,26.5,20.5,30.2,1.5051859799713876,10.4,1012.1,Rainy
22/3/2019,27.3,18.4,31.0,0.6,9.0,1012.5,Rainy
23/3/2019,30.3,21.2,34.0,0.0,10.2,1011.3,Sunny
24/3/2019,31.6,21.4,36.2,1.5051859799713876,9.4,1009.5,Rainy
26/3/2019,31.8,23.4,39.0,0.0,9.3,1010.2,Sunny
27/3/2019,28.9,23.5,33.0,0.0,9.2,1012.6,Sunny
28/3/2019,28.7,22.6,32.0,0.2,9.9,1011.5,Rainy
29/3/2019,29.6,23.2,33.0,1.5051859799713876,9.1,1009.7,Rainy
31/3/2019,28.8,25.4,31.8,0.4,10.2,1010.8,Rainy
1/4/2019,27.9,21.8,31.6,0.0,9.6,1011.0,Sunny
2/4/2019,27.9,21.0,31.4,1.0,10.7,1010.4,Rainy
4/4/2019,28.9,23.2,32.2,0.0,10.5,1010.3,Sunny
5/4/2019,29.5,24.6,32.6,1.2,10.4,1011.9,Rainy
6/4/2019,29.3,23.5,32.4,3.6,9.5,1011.5,Rainy
7/4/2019,29.2,23.0,33.0,2.4,9.1,1009.8,Rainy
8/4/2019,29.6,23.1,33.0,0.0,10.5,1008.6,Sunny
9/4/2019,29.3,23.4,33.4,0.0,9.5,1009.7,Sunny
10/4/2019,29.1,23.6,32.4,0.0,10.6,1010.1,Sunny
11/4/2019,29.3,23.6,32.8,1.5051859799713876,11.5,1009.5,Rainy
12/4/2019,29.4,24.2,33.0,2.0,9.8,1009.0,Rainy
13/4/2019,31.2,23.0,36.0,0.8,8.8,1008.5,Rainy
14/4/2019,30.6,24.0,33.6,0.0,10.3,1009.0,Sunny
15/4/2019,30.2,24.6,33.0,0.0,10.1,1008.8,Sunny
16/4/2019,29.9,25.8,33.6,1.5051859799713876,11.5,1008.9,Rainy
17/4/2019,29.3,25.0,33.0,0.4,13.7,1011.0,Rainy
18/4/2019,29.2,23.1,33.0,2.4,12.8,1010.7,Rainy
19/4/2019,30.6,23.5,34.6,2.2,10.9,1008.3,Rainy
21/4/2019,29.1,25.0,32.4,1.5051859799713876,10.8,1007.4,Rainy
22/4/2019,29.7,22.8,33.8,0.0,11.5,1007.6,Sunny
23/4/2019,30.0,25.6,34.2,0.0,10.7,1008.5,Sunny
24/4/2019,30.2,25.6,33.4,1.5051859799713876,11.2,1009.1,Rainy
25/4/2019,30.9,25.2,34.4,0.0,10.1,1008.8,Sunny
26/4/2019,31.5,25.2,34.0,0.0,10.9,1007.2,Sunny
27/4/2019,32.1,25.5,36.0,0.0,8.8,1006.0,Sunny
28/4/2019,31.8,28.1,35.2,1.2,11.4,1006.2,Rainy
29/4/2019,30.3,28.6,34.8,1.5051859799713876,13.7,1007.1,Rainy
30/4/2019,29.9,25.4,33.6,0.6,12.3,1007.0,Rainy
1/5/2019,29.5,25.7,32.4,0.0,11.8,1006.3,Sunny
2/5/2019,29.6,24.9,33.0,0.0,11.6,1006.5,Sunny
3/5/2019,29.3,24.2,32.8,0.4,12.3,1008.1,Rainy
4/5/2019,29.9,27.2,33.2,1.5051859799713876,12.0,1010.2,Rainy
5/5/2019,29.9,25.8,33.4,2.0,11.7,1011.8,Rainy
6/5/2019,29.7,25.8,32.2,1.6,10.9,1009.6,Rainy
7/5/2019,29.8,25.0,32.8,0.0,11.1,1009.3,Sunny
8/5/2019,29.8,27.4,33.0,0.0,13.0,1010.4,Sunny
9/5/2019,29.9,24.8,32.8,0.0,12.1,1009.6,Sunny
10/5/2019,30.1,25.7,33.0,0.0,12.2,1009.0,Sunny
11/5/2019,29.7,24.8,32.6,0.0,12.9,1009.8,Sunny
12/5/2019,29.8,24.6,32.6,0.0,12.2,1009.1,Sunny
13/5/2019,29.8,25.4,33.0,0.0,11.4,1008.4,Sunny
14/5/2019,29.8,25.2,32.8,0.0,11.7,1008.4,Sunny
15/5/2019,30.0,25.0,33.0,0.0,10.9,1009.2,Sunny
16/5/2019,30.1,25.2,33.4,1.6,10.5,1010.0,Rainy
17/5/2019,30.4,24.8,33.8,0.0,10.1,1010.0,Sunny
18/5/2019,30.8,25.5,34.0,0.0,11.0,1008.8,Sunny
19/5/2019,31.3,25.2,35.6,1.5051859799713876,12.1,1008.4,Rainy
20/5/2019,30.9,25.4,34.6,0.0,12.2,1008.5,Sunny
21/5/2019,30.6,26.8,33.6,0.0,11.6,1008.1,Sunny
22/5/2019,30.4,27.6,33.0,0.0,13.4,1008.3,Sunny
23/5/2019,30.5,26.8,33.8,1.5051859799713876,11.8,1007.6,Rainy
25/5/2019,30.8,27.4,33.8,0.0,10.4,1007.7,Sunny
26/5/2019,30.7,26.6,33.8,0.0,11.6,1007.0,Sunny
27/5/2019,30.9,27.7,33.6,0.0,12.6,1006.7,Sunny
28/5/2019,30.9,26.5,34.0,1.5051859799713876,11.4,1006.5,Rainy
30/5/2019,30.9,28.2,34.0,3.2,13.6,1005.5,Rainy
1/6/2019,31.1,28.0,34.8,2.2,13.7,1006.8,Rainy
2/6/2019,31.3,27.6,34.2,0.0,12.2,1006.5,Sunny
5/6/2019,31.0,28.5,34.2,0.8,13.2,1005.6,Rainy
6/6/2019,31.2,29.0,34.8,1.6,14.4,1006.0,Rainy
7/6/2019,31.6,28.5,34.4,0.0,12.3,1006.0,Sunny
8/6/2019,32.0,29.6,35.0,1.2,12.4,1005.3,Rainy
9/6/2019,31.7,30.4,36.4,1.5051859799713876,13.3,1004.3,Rainy
10/6/2019,30.1,25.0,35.2,0.6,12.9,1002.7,Rainy
11/6/2019,30.7,23.0,34.0,0.6,8.8,1000.6,Rainy
14/6/2019,28.7,26.0,33.6,0.0,16.1,1002.7,Windy
15/6/2019,29.7,24.6,33.6,0.0,15.5,1004.2,Windy
18/6/2019,28.7,26.5,32.0,0.0,16.3,1004.7,Windy
19/6/2019,29.3,25.7,32.0,0.0,11.9,1003.9,Sunny
20/6/2019,30.4,26.7,33.4,0.0,11.9,1004.8,Sunny
21/6/2019,30.7,28.1,33.2,0.0,11.7,1004.6,Sunny
22/6/2019,30.7,27.4,33.2,1.5051859799713876,12.0,1003.7,Rainy
23/6/2019,30.7,28.6,33.2,1.5051859799713876,13.3,1003.0,Rainy
24/6/2019,29.3,25.4,31.2,0.0,10.0,1004.1,Sunny
26/6/2019,29.6,26.0,33.0,2.4,11.6,1004.7,Rainy
27/6/2019,28.9,26.2,33.0,1.5051859799713876,12.2,1003.5,Rainy
28/6/2019,27.0,25.0,30.0,1.5051859799713876,16.7,1003.2,Rainy
29/6/2019,26.7,23.0,30.0,2.0,15.8,1003.4,Rainy
30/6/2019,27.2,24.2,29.0,0.2,11.2,1003.6,Rainy
1/7/2019,26.3,24.0,28.0,1.5051859799713876,13.9,1002.5,Rainy
2/7/2019,26.6,23.4,28.0,0.0,6.8,1003.6,Sunny
3/7/2019,27.4,24.0,30.0,1.5051859799713876,7.6,1003.8,Rainy
4/7/2019,28.1,25.0,30.0,2.6,10.0,1003.2,Rainy
5/7/2019,28.6,25.6,30.0,0.0,13.7,1001.8,Sunny
10/7/2019,27.3,26.0,29.0,0.4,13.2,1002.6,Rainy
13/7/2019,28.6,25.4,30.4,1.5051859799713876,14.7,1007.2,Rainy
14/7/2019,29.4,25.4,31.0,1.8,14.8,1006.8,Rainy
15/7/2019,29.6,28.2,31.0,3.4,14.5,1005.6,Rainy
16/7/2019,29.1,26.2,30.2,0.0,13.0,1006.3,Sunny
17/7/2019,29.5,27.2,32.4,1.5051859799713876,12.2,1006.1,Rainy
18/7/2019,29.9,26.6,32.0,1.4,11.7,1004.2,Rainy
19/7/2019,30.1,26.6,33.4,0.0,11.2,1002.5,Sunny
20/7/2019,28.6,26.2,32.2,0.0,9.1,1001.8,Sunny
21/7/2019,29.2,25.2,32.6,1.5051859799713876,6.5,1000.3,Rainy
23/7/2019,28.7,27.8,31.0,1.0,12.0,1000.3,Rainy
30/7/2019,27.0,24.0,29.0,0.0,16.6,1004.4,Windy
12/8/2019,28.4,24.8,31.2,0.0,16.7,1004.9,Windy
13/8/2019,28.3,26.0,30.0,0.0,14.0,1005.1,Sunny
14/8/2019,28.2,26.0,30.0,0.0,12.8,1005.8,Sunny
15/8/2019,28.3,25.2,30.6,0.0,16.1,1006.5,Windy
17/8/2019,28.5,25.8,31.0,2.4,16.7,1006.1,Rainy
18/8/2019,28.6,25.6,31.0,0.0,12.9,1007.6,Sunny
19/8/2019,28.6,25.8,30.2,0.0,12.4,1008.9,Sunny
20/8/2019,29.1,25.5,31.4,0.0,12.0,1008.9,Sunny
21/8/2019,28.8,26.0,31.0,0.0,14.8,1008.0,Sunny
22/8/2019,28.9,27.0,31.0,0.0,14.3,1007.3,Sunny
23/8/2019,28.9,26.4,31.6,0.0,12.9,1007.2,Sunny
24/8/2019,28.6,25.4,31.2,0.0,13.8,1006.8,Sunny
25/8/2019,27.8,25.0,30.2,0.0,10.1,1005.8,Sunny
26/8/2019,28.4,24.6,31.0,1.5051859799713876,11.6,1005.6,Rainy
27/8/2019,28.6,25.8,31.2,1.4,12.5,1004.5,Rainy
28/8/2019,28.5,25.0,31.4,0.0,12.2,1004.6,Sunny
29/8/2019,28.7,25.4,32.4,0.0,11.7,1005.1,Sunny
30/8/2019,28.3,25.2,30.0,0.0,12.7,1003.6,Sunny
31/8/2019,27.9,25.7,29.2,0.0,15.4,1002.1,Windy
1/9/2019,27.2,25.4,28.0,0.0,12.2,1003.3,Sunny
2/9/2019,27.8,24.9,31.2,0.0,11.5,1004.7,Sunny
